play_id,outcome,frame_m3,frame_m6,frame_diff,total_frames
Week_01_HOU_vs_BAL_032_Q4_1500_HOU,incomplete,0,5,5,8
Week_01_HOU_vs_BAL_033_Q4_935_HOU,incomplete,0,3,3,18
Week_01_HOU_vs_BAL_034_Q4_930_HOU,complete,0,4,4,10
Week_01_HOU_vs_BAL_035_Q4_733_BAL,complete,9,17,8,20
Week_01_HOU_vs_BAL_036_Q4_410_HOU,complete,0,9,9,10
Week_01_HOU_vs_BAL_037_Q4_343_HOU,incomplete,0,1,1,13
Week_01_HOU_vs_BAL_038_Q4_339_HOU,complete,1,10,9,15
Week_01_HOU_vs_BAL_039_Q4_255_HOU,incomplete,1,7,6,8
Week_01_HOU_vs_BAL_040_Q4_204_HOU,incomplete,0,1,1,11
Week_01_HOU_vs_BAL_041_Q4_053_HOU,complete,0,1,1,10
Week_01_HOU_vs_BAL_042_Q4_035_HOU,complete,0,6,6,14
Week_01_HOU_vs_BAL_043_Q4_017_HOU,complete,6,5,1,9
Week_01_HOU_vs_BAL_044_Q4_010_HOU,incomplete,2,1,1,8
Week_01_HOU_vs_BAL_045_Q4_008_HOU,complete,0,1,1,9
Week_01_JAX_vs_IND_001_Q1_1430_IND,incomplete,5,1,4,12
Week_01_JAX_vs_IND_002_Q1_1335_JAX,incomplete,0,1,1,5
Week_01_JAX_vs_IND_003_Q1_1332_JAX,complete,0,1,1,7
Week_01_JAX_vs_IND_004_Q1_1256_JAX,incomplete,0,10,10,12
Week_01_JAX_vs_IND_005_Q1_1206_IND,complete,0,1,1,7
Week_01_JAX_vs_IND_006_Q1_946_JAX,complete,0,6,6,11
Week_01_JAX_vs_IND_007_Q1_832_JAX,complete,13,13,0,17
Week_01_JAX_vs_IND_008_Q1_526_JAX,complete,0,9,9,12
Week_01_JAX_vs_IND_009_Q1_333_IND,complete,0,8,8,9
Week_01_JAX_vs_IND_010_Q1_253_IND,complete,0,1,1,7
Week_01_JAX_vs_IND_011_Q1_109_IND,complete,0,4,4,8
Week_01_JAX_vs_IND_012_Q2_1415_JAX,complete,0,3,3,12
Week_01_JAX_vs_IND_013_Q2_1319_JAX,interception,2,1,1,8
Week_01_JAX_vs_IND_014_Q2_940_IND,complete,6,5,1,9
Week_01_JAX_vs_IND_015_Q2_626_JAX,complete,1,3,2,10
Week_01_JAX_vs_IND_016_Q2_502_JAX,complete,8,21,13,22
Week_01_JAX_vs_IND_017_Q2_450_IND,incomplete,0,1,1,16
Week_01_JAX_vs_IND_018_Q2_443_IND,complete,0,1,1,12
Week_01_JAX_vs_IND_019_Q2_419_IND,complete,5,3,2,6
Week_01_JAX_vs_IND_020_Q2_255_JAX,complete,0,6,6,10
Week_01_JAX_vs_IND_021_Q2_219_JAX,complete,0,10,10,11
Week_01_JAX_vs_IND_022_Q2_103_IND,complete,0,5,5,6
Week_01_JAX_vs_IND_023_Q2_043_IND,complete,0,3,3,8
Week_01_JAX_vs_IND_024_Q3_1419_JAX,incomplete,0,13,13,15
Week_01_JAX_vs_IND_025_Q3_1415_JAX,incomplete,1,1,0,12
Week_01_JAX_vs_IND_026_Q3_1400_IND,complete,0,1,1,7
Week_01_JAX_vs_IND_027_Q3_1249_IND,complete,0,3,3,7
Week_01_JAX_vs_IND_028_Q3_1125_JAX,complete,0,1,1,12
Week_01_JAX_vs_IND_029_Q3_1021_JAX,incomplete,0,4,4,8
Week_01_JAX_vs_IND_030_Q3_1017_JAX,complete,0,15,15,16
Week_01_JAX_vs_IND_031_Q3_1003_JAX,complete,0,3,3,8
Week_01_JAX_vs_IND_032_Q3_716_IND,complete,0,3,3,10
Week_01_JAX_vs_IND_033_Q3_505_JAX,complete,5,1,4,7
Week_01_JAX_vs_IND_034_Q3_352_IND,incomplete,3,1,2,6
Week_01_JAX_vs_IND_035_Q3_348_IND,complete,0,8,8,11
Week_01_JAX_vs_IND_036_Q3_227_JAX,complete,0,4,4,5
Week_01_JAX_vs_IND_037_Q3_037_IND,incomplete,0,8,8,9
Week_01_JAX_vs_IND_038_Q4_1500_IND,incomplete,7,7,0,11
Week_01_JAX_vs_IND_039_Q4_1107_IND,incomplete,3,1,2,7
Week_01_JAX_vs_IND_040_Q4_929_JAX,complete,0,5,5,9
Week_01_JAX_vs_IND_041_Q4_815_JAX,incomplete,0,1,1,16
Week_01_JAX_vs_IND_042_Q4_811_JAX,complete,6,6,0,7
Week_01_JAX_vs_IND_043_Q4_726_JAX,complete,2,1,1,7
Week_01_JAX_vs_IND_044_Q4_514_IND,incomplete,0,11,11,14
Week_01_JAX_vs_IND_045_Q4_509_IND,interception,1,1,0,11
Week_01_JAX_vs_IND_046_Q4_421_JAX,complete,0,1,1,14
Week_01_JAX_vs_IND_047_Q4_350_IND,complete,0,8,8,9
Week_01_JAX_vs_IND_048_Q4_324_IND,complete,8,6,2,9
Week_01_JAX_vs_IND_049_Q4_312_IND,complete,0,3,3,9
Week_01_JAX_vs_IND_050_Q4_246_IND,complete,0,1,1,9
Week_01_JAX_vs_IND_051_Q4_220_IND,complete,0,1,1,7
Week_01_JAX_vs_IND_052_Q4_204_IND,complete,0,6,6,10
Week_01_JAX_vs_IND_053_Q4_159_IND,incomplete,2,12,10,13
Week_01_JAX_vs_IND_054_Q4_151_IND,complete,0,6,6,7
Week_01_JAX_vs_IND_055_Q4_059_IND,incomplete,0,6,6,10
Week_01_JAX_vs_IND_056_Q4_052_IND,incomplete,0,10,10,15
Week_01_LA_vs_SEA_001_Q1_1500_SEA,complete,0,1,1,10
Week_01_LA_vs_SEA_002_Q1_1409_SEA,complete,0,10,10,11
Week_01_LA_vs_SEA_003_Q1_1229_SEA,complete,0,15,15,18
Week_01_LA_vs_SEA_004_Q1_1005_SEA,incomplete,0,5,5,16
Week_01_LA_vs_SEA_005_Q1_832_LA,complete,7,7,0,8
Week_01_LA_vs_SEA_006_Q1_513_LA,incomplete,3,7,4,8
Week_01_LA_vs_SEA_007_Q1_510_LA,complete,0,6,6,9
Week_01_LA_vs_SEA_008_Q1_340_LA,complete,0,8,8,9
Week_01_LA_vs_SEA_009_Q1_255_LA,complete,0,5,5,9
Week_01_LA_vs_SEA_010_Q1_103_LA,complete,0,3,3,9
Week_01_LA_vs_SEA_011_Q2_1500_SEA,complete,5,5,0,6
Week_01_LA_vs_SEA_012_Q2_1416_SEA,complete,0,1,1,9
Week_01_LA_vs_SEA_013_Q2_1139_SEA,complete,5,3,2,6
Week_01_LA_vs_SEA_014_Q2_1027_SEA,complete,0,4,4,8
Week_01_LA_vs_SEA_015_Q2_921_SEA,complete,5,14,9,19
Week_01_LA_vs_SEA_016_Q2_752_LA,complete,0,7,7,8
Week_01_LA_vs_SEA_017_Q2_704_SEA,complete,0,4,4,7
Week_01_LA_vs_SEA_018_Q2_412_LA,complete,0,1,1,9
Week_01_LA_vs_SEA_019_Q2_334_LA,complete,0,1,1,9
Week_01_LA_vs_SEA_020_Q2_204_LA,incomplete,0,6,6,13
Week_01_LA_vs_SEA_021_Q2_142_SEA,complete,0,1,1,9
Week_01_LA_vs_SEA_022_Q2_031_LA,incomplete,3,1,2,10
Week_01_LA_vs_SEA_023_Q2_025_LA,incomplete,6,5,1,8
Week_01_LA_vs_SEA_024_Q2_022_LA,complete,0,8,8,10
Week_01_LA_vs_SEA_025_Q2_016_LA,complete,0,3,3,10
Week_01_LA_vs_SEA_026_Q3_1334_LA,complete,2,1,1,8
Week_01_LA_vs_SEA_027_Q3_1257_LA,incomplete,0,1,1,20
Week_01_LA_vs_SEA_028_Q3_1250_LA,complete,0,4,4,7
Week_01_LA_vs_SEA_029_Q3_1121_LA,complete,0,7,7,8
Week_01_LA_vs_SEA_030_Q3_1035_LA,complete,1,20,19,25
Week_01_LA_vs_SEA_031_Q3_813_SEA,incomplete,7,7,0,8
Week_01_LA_vs_SEA_032_Q3_808_SEA,incomplete,8,8,0,9
Week_01_LA_vs_SEA_033_Q3_753_LA,complete,0,10,10,11
Week_01_LA_vs_SEA_034_Q3_631_LA,complete,2,3,1,8
Week_01_LA_vs_SEA_035_Q3_455_LA,complete,15,15,0,16
Week_01_LA_vs_SEA_036_Q3_248_LA,incomplete,0,1,1,19
Week_01_LA_vs_SEA_037_Q3_239_SEA,complete,0,4,4,7
Week_01_LA_vs_SEA_038_Q3_104_LA,incomplete,0,1,1,9
Week_01_LA_vs_SEA_039_Q4_1431_LA,complete,0,9,9,10
Week_01_LA_vs_SEA_040_Q4_1348_LA,complete,0,8,8,14
Week_01_LA_vs_SEA_041_Q4_1238_LA,complete,0,1,1,9
Week_01_LA_vs_SEA_042_Q4_1120_LA,incomplete,0,1,1,19
Week_01_LA_vs_SEA_043_Q4_954_LA,incomplete,0,7,7,8
Week_01_LA_vs_SEA_044_Q4_945_SEA,complete,0,1,1,9
Week_01_LA_vs_SEA_045_Q4_927_SEA,incomplete,5,5,0,6
Week_01_LA_vs_SEA_046_Q4_832_LA,complete,0,6,6,7
Week_01_LA_vs_SEA_047_Q4_750_LA,complete,18,17,1,19
Week_01_LA_vs_SEA_048_Q4_558_LA,incomplete,0,13,13,20
Week_01_LA_vs_SEA_049_Q4_507_LA,incomplete,0,12,12,26
Week_01_LA_vs_SEA_050_Q4_451_SEA,complete,0,5,5,9
Week_01_LV_vs_DEN_001_Q1_1420_LV,complete,0,3,3,7
Week_01_LV_vs_DEN_002_Q1_932_LV,complete,8,9,1,12
Week_01_LV_vs_DEN_003_Q1_922_DEN,complete,0,10,10,11
Week_01_LV_vs_DEN_004_Q1_839_DEN,complete,0,3,3,14
Week_01_LV_vs_DEN_005_Q1_656_DEN,incomplete,0,3,3,7
Week_01_LV_vs_DEN_006_Q1_625_DEN,complete,0,4,4,14
Week_01_LV_vs_DEN_007_Q1_419_DEN,complete,0,1,1,13
Week_01_LV_vs_DEN_008_Q1_212_DEN,complete,0,1,1,8
Week_01_LV_vs_DEN_009_Q1_050_DEN,complete,2,1,1,10
Week_01_LV_vs_DEN_010_Q1_044_LV,complete,6,6,0,7
Week_01_LV_vs_DEN_011_Q2_1430_LV,complete,0,14,14,15
Week_01_LV_vs_DEN_012_Q2_1345_LV,complete,1,13,12,14
Week_01_LV_vs_DEN_013_Q2_1307_LV,complete,0,7,7,8
Week_01_LV_vs_DEN_014_Q2_1103_LV,incomplete,0,9,9,10
Week_01_LV_vs_DEN_015_Q2_928_DEN,complete,0,9,9,10
Week_01_LV_vs_DEN_016_Q2_410_LV,complete,0,1,1,8
Week_01_LV_vs_DEN_017_Q2_306_LV,incomplete,0,4,4,8
Week_01_LV_vs_DEN_018_Q2_253_LV,complete,0,4,4,7
Week_01_LV_vs_DEN_019_Q2_230_DEN,complete,0,11,11,12
Week_01_LV_vs_DEN_020_Q2_201_DEN,complete,0,1,1,6
Week_01_LV_vs_DEN_021_Q2_156_DEN,complete,0,4,4,5
Week_01_LV_vs_DEN_022_Q2_135_DEN,complete,0,8,8,9
Week_01_LV_vs_DEN_023_Q2_129_DEN,complete,0,7,7,8
Week_01_LV_vs_DEN_024_Q2_100_DEN,complete,0,6,6,7
Week_01_LV_vs_DEN_025_Q2_033_DEN,complete,0,3,3,9
Week_01_LV_vs_DEN_026_Q2_018_DEN,complete,3,1,2,10
Week_01_LV_vs_DEN_027_Q3_1410_DEN,incomplete,16,16,0,17
Week_01_LV_vs_DEN_028_Q3_826_LV,incomplete,0,18,18,21
Week_01_LV_vs_DEN_029_Q3_720_LV,complete,0,9,9,10
Week_01_LV_vs_DEN_030_Q3_603_LV,complete,0,1,1,11
Week_01_LV_vs_DEN_031_Q3_514_LV,complete,0,1,1,10
Week_01_LV_vs_DEN_032_Q3_430_LV,complete,0,3,3,9
Week_01_LV_vs_DEN_033_Q3_215_LV,incomplete,6,7,1,8
Week_01_LV_vs_DEN_034_Q3_211_LV,interception,0,1,1,10
Week_01_LV_vs_DEN_035_Q3_117_DEN,complete,0,3,3,9
Week_01_LV_vs_DEN_036_Q3_039_DEN,complete,0,4,4,7
Week_01_LV_vs_DEN_037_Q4_1500_DEN,complete,7,5,2,8
Week_01_LV_vs_DEN_038_Q4_1251_DEN,complete,0,4,4,9
Week_01_LV_vs_DEN_039_Q4_1212_DEN,complete,8,8,0,9
Week_01_LV_vs_DEN_040_Q4_1144_DEN,complete,0,3,3,8
Week_01_LV_vs_DEN_041_Q4_1100_DEN,complete,0,5,5,9
Week_01_LV_vs_DEN_042_Q4_948_DEN,complete,0,3,3,7
Week_01_LV_vs_DEN_043_Q4_854_LV,incomplete,7,4,3,8
Week_01_LV_vs_DEN_044_Q4_850_LV,complete,4,4,0,19
Week_01_LV_vs_DEN_045_Q4_814_LV,complete,0,3,3,11
Week_01_LV_vs_DEN_046_Q4_745_LV,complete,0,1,1,15
Week_01_LV_vs_DEN_047_Q4_638_LV,complete,0,4,4,7
Week_01_LV_vs_DEN_048_Q4_555_DEN,incomplete,2,1,1,10
Week_01_LV_vs_DEN_049_Q4_551_DEN,complete,6,6,0,7
Week_01_LV_vs_DEN_050_Q4_300_LV,complete,0,3,3,9
Week_01_MIA_vs_LAC_001_Q1_1407_MIA,complete,5,7,2,8
Week_01_MIA_vs_LAC_002_Q1_1125_LAC,incomplete,1,1,0,15
Week_01_MIA_vs_LAC_003_Q1_958_LAC,complete,8,8,0,20
Week_01_MIA_vs_LAC_004_Q1_439_MIA,incomplete,0,8,8,26
Week_01_MIA_vs_LAC_005_Q1_433_MIA,complete,0,3,3,8
Week_01_MIA_vs_LAC_006_Q1_236_MIA,incomplete,0,13,13,16
Week_01_MIA_vs_LAC_007_Q1_210_MIA,complete,0,6,6,10
Week_01_MIA_vs_LAC_008_Q2_1500_LAC,incomplete,2,4,2,8
Week_01_MIA_vs_LAC_009_Q2_1446_MIA,complete,2,12,10,16
Week_01_MIA_vs_LAC_010_Q2_1402_MIA,complete,0,1,1,15
Week_01_MIA_vs_LAC_011_Q2_1236_MIA,complete,4,3,1,8
Week_01_MIA_vs_LAC_012_Q2_1150_MIA,incomplete,2,1,1,9
Week_01_MIA_vs_LAC_013_Q2_1109_LAC,complete,0,3,3,6
Week_01_MIA_vs_LAC_014_Q2_911_LAC,complete,0,5,5,6
Week_01_MIA_vs_LAC_015_Q2_907_MIA,incomplete,12,11,1,23
Week_01_MIA_vs_LAC_016_Q2_820_MIA,incomplete,6,6,0,9
Week_01_MIA_vs_LAC_017_Q2_808_LAC,complete,0,1,1,6
Week_01_MIA_vs_LAC_018_Q2_634_MIA,complete,0,5,5,6
Week_01_MIA_vs_LAC_019_Q2_507_MIA,complete,0,6,6,12
Week_01_MIA_vs_LAC_020_Q2_400_MIA,complete,0,10,10,11
Week_01_MIA_vs_LAC_021_Q2_318_MIA,incomplete,0,10,10,13
Week_01_MIA_vs_LAC_022_Q2_314_MIA,incomplete,0,1,1,15
Week_01_MIA_vs_LAC_023_Q2_309_MIA,complete,0,3,3,12
Week_01_MIA_vs_LAC_024_Q2_227_MIA,complete,0,7,7,12
Week_01_MIA_vs_LAC_025_Q2_155_MIA,complete,0,1,1,9
Week_01_MIA_vs_LAC_026_Q2_147_MIA,complete,0,1,1,10
Week_01_MIA_vs_LAC_027_Q2_142_LAC,complete,0,1,1,7
Week_01_MIA_vs_LAC_028_Q2_120_LAC,complete,0,1,1,8
Week_01_MIA_vs_LAC_029_Q2_101_LAC,complete,0,9,9,12
Week_01_MIA_vs_LAC_030_Q2_057_LAC,complete,3,1,2,9
Week_01_MIA_vs_LAC_031_Q2_051_LAC,complete,0,1,1,8
Week_01_MIA_vs_LAC_032_Q2_032_LAC,incomplete,0,1,1,24
Week_01_MIA_vs_LAC_033_Q2_028_LAC,incomplete,9,8,1,11
Week_01_MIA_vs_LAC_034_Q2_009_MIA,complete,0,1,1,20
Week_01_MIA_vs_LAC_035_Q3_713_MIA,complete,0,3,3,13
Week_01_MIA_vs_LAC_036_Q3_553_MIA,complete,0,1,1,8
Week_01_MIA_vs_LAC_037_Q3_445_MIA,incomplete,0,8,8,9
Week_01_MIA_vs_LAC_038_Q3_439_MIA,interception,16,17,1,23
Week_01_MIA_vs_LAC_039_Q3_353_LAC,complete,9,5,4,10
Week_01_MIA_vs_LAC_040_Q3_218_MIA,complete,11,5,6,23
Week_01_MIA_vs_LAC_041_Q3_212_LAC,incomplete,9,9,0,10
Week_01_MIA_vs_LAC_042_Q3_207_LAC,complete,0,3,3,8
Week_01_MIA_vs_LAC_043_Q4_1423_LAC,complete,0,6,6,9
Week_01_MIA_vs_LAC_044_Q4_1304_MIA,complete,13,12,1,17
Week_01_MIA_vs_LAC_045_Q4_1243_MIA,complete,0,4,4,10
Week_01_MIA_vs_LAC_046_Q4_1200_MIA,complete,0,5,5,11
Week_01_MIA_vs_LAC_047_Q4_1054_MIA,incomplete,9,9,0,10
Week_01_MIA_vs_LAC_048_Q4_1051_MIA,complete,0,6,6,7
Week_01_MIA_vs_LAC_049_Q4_1003_LAC,complete,0,6,6,10
Week_01_MIA_vs_LAC_050_Q4_641_LAC,incomplete,0,1,1,21
Week_01_MIA_vs_LAC_051_Q4_636_LAC,complete,0,5,5,14
Week_01_MIA_vs_LAC_052_Q4_425_LAC,complete,0,5,5,11
Week_01_MIA_vs_LAC_053_Q4_350_MIA,incomplete,5,5,0,11
Week_01_MIA_vs_LAC_054_Q4_347_MIA,complete,24,25,1,26
Week_01_MIA_vs_LAC_055_Q4_218_MIA,complete,0,6,6,10
Week_01_MIA_vs_LAC_056_Q4_200_MIA,incomplete,6,6,0,7
Week_01_MIA_vs_LAC_057_Q4_155_MIA,complete,0,1,1,10
Week_01_MIA_vs_LAC_058_Q4_148_MIA,complete,12,3,9,16
Week_01_MIA_vs_LAC_059_Q4_145_LAC,complete,0,1,1,13
Week_01_MIA_vs_LAC_060_Q4_109_LAC,complete,0,8,8,11
Week_01_PHI_vs_NE_001_Q1_1500_PHI,complete,6,6,0,7
Week_01_PHI_vs_NE_002_Q1_1318_PHI,complete,0,3,3,8
Week_01_PHI_vs_NE_003_Q1_1135_PHI,complete,0,1,1,11
Week_01_PHI_vs_NE_004_Q1_704_NE,complete,0,4,4,8
Week_01_PHI_vs_NE_005_Q1_516_NE,incomplete,0,4,4,8
Week_01_PHI_vs_NE_006_Q1_512_NE,interception,5,4,1,9
Week_01_PHI_vs_NE_007_Q1_409_PHI,complete,0,4,4,15
Week_01_PHI_vs_NE_008_Q1_247_PHI,complete,0,6,6,10
Week_01_PHI_vs_NE_009_Q1_208_NE,incomplete,8,8,0,9
Week_01_PHI_vs_NE_010_Q1_203_NE,incomplete,1,3,2,6
Week_01_PHI_vs_NE_011_Q1_149_PHI,complete,0,3,3,8
Week_01_PHI_vs_NE_012_Q1_026_PHI,complete,0,7,7,8
Week_01_PHI_vs_NE_013_Q2_1333_NE,incomplete,0,4,4,8
Week_01_PHI_vs_NE_014_Q2_1119_NE,complete,0,6,6,7
Week_01_PHI_vs_NE_015_Q2_1047_NE,incomplete,0,9,9,12
Week_01_PHI_vs_NE_016_Q2_809_NE,complete,0,1,1,8
Week_01_PHI_vs_NE_017_Q2_738_NE,incomplete,0,7,7,30
Week_01_PHI_vs_NE_018_Q2_652_NE,complete,0,3,3,8
Week_01_PHI_vs_NE_019_Q2_620_NE,complete,3,3,0,19
Week_01_PHI_vs_NE_020_Q2_547_NE,complete,0,6,6,9
Week_01_PHI_vs_NE_021_Q2_439_NE,complete,5,5,0,15
Week_01_PHI_vs_NE_022_Q2_333_PHI,complete,0,5,5,11
Week_01_PHI_vs_NE_023_Q2_252_PHI,incomplete,1,1,0,9
Week_01_PHI_vs_NE_024_Q2_200_NE,complete,0,3,3,11
Week_01_PHI_vs_NE_025_Q2_125_NE,complete,0,1,1,11
Week_01_PHI_vs_NE_026_Q2_038_NE,complete,0,1,1,14
Week_01_PHI_vs_NE_027_Q2_030_NE,complete,11,12,1,16
Week_01_PHI_vs_NE_028_Q3_1440_NE,complete,0,3,3,8
Week_01_PHI_vs_NE_029_Q3_1404_NE,incomplete,0,6,6,19
Week_01_PHI_vs_NE_030_Q3_1343_PHI,complete,6,6,0,11
Week_01_PHI_vs_NE_031_Q3_1233_PHI,complete,0,8,8,11
Week_01_PHI_vs_NE_032_Q3_1127_PHI,complete,0,8,8,9
Week_01_PHI_vs_NE_033_Q3_1043_PHI,complete,0,7,7,8
Week_01_PHI_vs_NE_034_Q3_950_PHI,incomplete,0,14,14,26
Week_01_PHI_vs_NE_035_Q3_736_NE,complete,0,1,1,9
Week_01_PHI_vs_NE_036_Q3_703_NE,incomplete,0,4,4,12
Week_01_PHI_vs_NE_037_Q3_659_NE,complete,0,6,6,9
Week_01_PHI_vs_NE_038_Q3_408_NE,incomplete,0,16,16,28
Week_01_PHI_vs_NE_039_Q3_243_PHI,complete,4,12,8,13
Week_01_PHI_vs_NE_040_Q3_202_PHI,complete,0,10,10,13
Week_01_PHI_vs_NE_041_Q3_041_PHI,complete,0,8,8,14
Week_01_PHI_vs_NE_042_Q3_015_PHI,complete,0,4,4,7
Week_01_PHI_vs_NE_043_Q4_1500_PHI,incomplete,0,9,9,29
Week_01_PHI_vs_NE_044_Q4_1453_PHI,complete,0,4,4,11
Week_01_PHI_vs_NE_045_Q4_1331_PHI,incomplete,0,11,11,15
Week_01_PHI_vs_NE_046_Q4_1321_NE,complete,0,11,11,12
Week_01_PHI_vs_NE_047_Q4_1249_NE,complete,5,3,2,6
Week_01_PHI_vs_NE_048_Q4_1234_NE,incomplete,13,19,6,26
Week_01_PHI_vs_NE_049_Q4_1223_NE,complete,0,8,8,9
Week_01_PHI_vs_NE_050_Q4_932_PHI,incomplete,0,1,1,30
Week_01_PHI_vs_NE_051_Q4_924_PHI,complete,0,1,1,13
Week_01_PHI_vs_NE_052_Q4_841_PHI,complete,0,5,5,11
Week_01_PHI_vs_NE_053_Q4_617_PHI,complete,0,7,7,8
Week_01_PHI_vs_NE_054_Q4_533_NE,incomplete,0,7,7,29
Week_01_PHI_vs_NE_055_Q4_435_NE,complete,0,1,1,12
Week_01_PHI_vs_NE_056_Q4_410_NE,complete,4,4,0,5
Week_01_PHI_vs_NE_057_Q4_343_NE,complete,0,10,10,14
Week_01_PHI_vs_NE_058_Q4_229_NE,incomplete,7,6,1,14
Week_01_PHI_vs_NE_059_Q4_224_NE,incomplete,7,6,1,15
Week_01_PHI_vs_NE_060_Q4_200_PHI,incomplete,0,7,7,8
Week_01_PHI_vs_NE_061_Q4_157_NE,complete,0,4,4,11
Week_01_PHI_vs_NE_062_Q4_139_NE,incomplete,8,9,1,14
Week_01_PHI_vs_NE_063_Q4_110_NE,complete,0,1,1,13
Week_01_PHI_vs_NE_064_Q4_029_NE,incomplete,12,1,11,14
Week_01_SF_vs_PIT_001_Q1_1500_PIT,complete,0,5,5,9
Week_01_SF_vs_PIT_002_Q1_1315_SF,complete,0,4,4,7
Week_01_SF_vs_PIT_003_Q1_1134_SF,complete,0,3,3,6
Week_01_SF_vs_PIT_004_Q1_934_SF,complete,0,6,6,12
Week_01_SF_vs_PIT_005_Q1_808_PIT,interception,17,17,0,18
Week_01_SF_vs_PIT_006_Q1_720_SF,complete,0,4,4,10
Week_01_SF_vs_PIT_007_Q1_614_SF,complete,0,6,6,7
Week_01_SF_vs_PIT_008_Q1_536_SF,incomplete,0,9,9,10
Week_01_SF_vs_PIT_009_Q1_532_SF,complete,0,4,4,10
Week_01_SF_vs_PIT_010_Q1_432_PIT,complete,0,1,1,6
Week_01_SF_vs_PIT_011_Q1_321_PIT,incomplete,0,1,1,15
Week_01_SF_vs_PIT_012_Q1_305_SF,complete,0,3,3,7
Week_01_SF_vs_PIT_013_Q1_201_SF,incomplete,1,1,0,9
Week_01_SF_vs_PIT_014_Q1_037_SF,complete,0,1,1,9
Week_01_SF_vs_PIT_015_Q2_1500_SF,complete,0,6,6,14
Week_01_SF_vs_PIT_016_Q2_1336_SF,complete,0,14,14,19
Week_01_SF_vs_PIT_017_Q2_1330_PIT,complete,0,5,5,6
Week_01_SF_vs_PIT_018_Q2_1116_SF,complete,6,6,0,7
Week_01_SF_vs_PIT_019_Q2_1032_SF,complete,0,3,3,11
Week_01_SF_vs_PIT_020_Q2_705_PIT,incomplete,7,7,0,8
Week_01_SF_vs_PIT_021_Q2_613_SF,complete,0,7,7,11
Week_01_SF_vs_PIT_022_Q2_243_SF,complete,0,4,4,9
Week_01_SF_vs_PIT_023_Q2_200_SF,incomplete,6,5,1,8
Week_01_SF_vs_PIT_024_Q2_135_PIT,complete,0,7,7,10
Week_01_SF_vs_PIT_025_Q2_131_PIT,incomplete,0,1,1,30
Week_01_SF_vs_PIT_026_Q2_116_PIT,complete,5,5,0,13
Week_01_SF_vs_PIT_027_Q2_056_PIT,complete,0,3,3,13
Week_01_SF_vs_PIT_028_Q2_051_PIT,complete,0,4,4,10
Week_01_SF_vs_PIT_029_Q2_042_PIT,incomplete,0,4,4,8
Week_01_SF_vs_PIT_030_Q2_039_PIT,complete,0,4,4,9
Week_01_SF_vs_PIT_031_Q2_023_PIT,complete,11,11,0,12
Week_01_SF_vs_PIT_032_Q2_013_PIT,complete,7,7,0,8
Week_01_SF_vs_PIT_033_Q3_1500_SF,complete,0,7,7,10
Week_01_SF_vs_PIT_034_Q3_1402_PIT,complete,0,1,1,8
Week_01_SF_vs_PIT_035_Q3_1200_SF,complete,0,1,1,14
Week_01_SF_vs_PIT_036_Q3_952_SF,complete,0,13,13,14
Week_01_SF_vs_PIT_037_Q3_654_PIT,complete,0,10,10,13
Week_01_SF_vs_PIT_038_Q3_558_PIT,incomplete,0,1,1,8
Week_01_SF_vs_PIT_039_Q3_535_PIT,complete,7,5,2,8
Week_01_SF_vs_PIT_040_Q3_448_PIT,complete,0,1,1,10
Week_01_SF_vs_PIT_041_Q3_329_PIT,complete,7,7,0,8
Week_01_SF_vs_PIT_042_Q3_252_PIT,complete,0,7,7,8
Week_01_SF_vs_PIT_043_Q3_206_PIT,incomplete,0,1,1,12
Week_01_SF_vs_PIT_044_Q4_1500_SF,complete,0,3,3,14
Week_01_SF_vs_PIT_045_Q4_1256_SF,incomplete,0,1,1,13
Week_01_SF_vs_PIT_046_Q4_1244_PIT,complete,0,11,11,12
Week_01_SF_vs_PIT_047_Q4_1222_PIT,complete,0,1,1,12
Week_01_SF_vs_PIT_048_Q4_1158_PIT,complete,0,1,1,12
Week_01_SF_vs_PIT_049_Q4_1133_PIT,complete,0,7,7,8
Week_01_SF_vs_PIT_050_Q4_1110_PIT,complete,0,5,5,11
Week_01_SF_vs_PIT_051_Q4_1023_PIT,interception,10,6,4,19
Week_01_SF_vs_PIT_052_Q4_537_SF,incomplete,2,8,6,11
Week_01_SF_vs_PIT_053_Q4_530_PIT,incomplete,10,10,0,11
Week_01_SF_vs_PIT_054_Q4_526_PIT,complete,0,4,4,8
Week_01_SF_vs_PIT_055_Q4_501_PIT,complete,0,3,3,7
Week_01_SF_vs_PIT_056_Q4_423_PIT,complete,0,3,3,9
Week_01_SF_vs_PIT_057_Q4_336_PIT,complete,8,6,2,9
Week_01_SF_vs_PIT_058_Q4_309_PIT,complete,0,7,7,12
Week_01_SF_vs_PIT_059_Q4_210_PIT,complete,0,1,1,8
Week_01_SF_vs_PIT_060_Q4_200_PIT,complete,0,7,7,8
Week_01_TB_vs_MIN_001_Q1_1427_MIN,incomplete,0,7,7,10
Week_01_TB_vs_MIN_002_Q1_1409_TB,incomplete,0,14,14,23
Week_01_TB_vs_MIN_003_Q1_1404_TB,complete,0,4,4,5
Week_01_TB_vs_MIN_004_Q1_1257_MIN,complete,0,3,3,10
Week_01_TB_vs_MIN_005_Q1_1212_MIN,complete,0,1,1,6
Week_01_TB_vs_MIN_006_Q1_1132_MIN,complete,0,1,1,14
Week_01_TB_vs_MIN_007_Q1_1033_MIN,incomplete,7,6,1,11
